Realité,10,40,50,60,1140,1160,1180,1280,1281,1300,1301,1302,1320,1560,1920,1940,2060,2220,2280,2403,2462,2522,2582,2585,2705,2905
10,0.16597510373443983,0.014522821576763486,0.0,0.01867219917012448,0.002074688796680498,0.0,0.02074688796680498,0.0,0.024896265560165973,0.0,0.5186721991701245,0.05186721991701245,0.0,0.0,0.0,0.014522821576763486,0.008298755186721992,0.002074688796680498,0.022821576763485476,0.016597510373443983,0.0,0.0,0.06224066390041494,0.012448132780082987,0.002074688796680498,0.04149377593360996
40,0.016216216216216217,0.16756756756756758,0.0,0.03783783783783784,0.002702702702702703,0.002702702702702703,0.062162162162162166,0.0,0.032432432432432434,0.0,0.4297297297297297,0.021621621621621623,0.002702702702702703,0.0,0.0,0.010810810810810811,0.013513513513513514,0.008108108108108109,0.013513513513513514,0.008108108108108109,0.0,0.002702702702702703,0.04594594594594595,0.005405405405405406,0.0,0.11621621621621622
50,0.0035335689045936395,0.0035335689045936395,0.0035335689045936395,0.08833922261484099,0.0176678445229682,0.0,0.045936395759717315,0.0,0.028268551236749116,0.0,0.09540636042402827,0.038869257950530034,0.03180212014134275,0.0,0.0035335689045936395,0.05653710247349823,0.0353356890459364,0.0353356890459364,0.007067137809187279,0.0035335689045936395,0.014134275618374558,0.0,0.0,0.014134275618374558,0.007067137809187279,0.4664310954063604
60,0.0,0.006993006993006993,0.0,0.07692307692307693,0.0,0.0,0.055944055944055944,0.0,0.03496503496503497,0.0,0.06293706293706294,0.006993006993006993,0.006993006993006993,0.0,0.0,0.03496503496503497,0.03496503496503497,0.02097902097902098,0.013986013986013986,0.006993006993006993,0.11188811188811189,0.0,0.02097902097902098,0.013986013986013986,0.013986013986013986,0.4755244755244755
1140,0.03317535545023697,0.018957345971563982,0.004739336492890996,0.08530805687203792,0.004739336492890996,0.0,0.07582938388625593,0.0,0.06872037914691943,0.0,0.17772511848341233,0.0924170616113744,0.0,0.002369668246445498,0.002369668246445498,0.02132701421800948,0.02132701421800948,0.018957345971563982,0.009478672985781991,0.004739336492890996,0.004739336492890996,0.05687203791469194,0.011848341232227487,0.06872037914691943,0.0,0.2156398104265403
1160,0.011041009463722398,0.006309148264984227,0.0,0.0015772870662460567,0.0,0.0,0.00473186119873817,0.0,0.015772870662460567,0.0,0.2476340694006309,0.0473186119873817,0.0,0.0,0.0,0.0031545741324921135,0.0015772870662460567,0.0,0.0031545741324921135,0.0031545741324921135,0.0031545741324921135,0.0015772870662460567,0.6230283911671924,0.00473186119873817,0.0015772870662460567,0.02050473186119874
1180,0.0,0.018691588785046728,0.0,0.04672897196261682,0.018691588785046728,0.0,0.07476635514018691,0.0,0.037383177570093455,0.0,0.27102803738317754,0.12149532710280374,0.0,0.0,0.0,0.037383177570093455,0.028037383177570093,0.028037383177570093,0.0,0.009345794392523364,0.0,0.009345794392523364,0.009345794392523364,0.018691588785046728,0.0,0.27102803738317754
1280,0.003978779840848806,0.001326259946949602,0.0,0.1273209549071618,0.007957559681697613,0.0,0.07824933687002653,0.002652519893899204,0.07559681697612732,0.0,0.11007957559681697,0.0623342175066313,0.0,0.0,0.002652519893899204,0.04509283819628647,0.01989389920424403,0.011936339522546418,0.0,0.002652519893899204,0.002652519893899204,0.006631299734748011,0.006631299734748011,0.08222811671087533,0.001326259946949602,0.34880636604774534
1281,0.005714285714285714,0.008571428571428572,0.0,0.14,0.005714285714285714,0.0,0.08285714285714285,0.0,0.07714285714285714,0.0,0.1657142857142857,0.08857142857142856,0.0,0.0,0.002857142857142857,0.03428571428571429,0.03142857142857143,0.011428571428571429,0.008571428571428572,0.005714285714285714,0.0,0.0,0.02,0.05142857142857143,0.005714285714285714,0.2542857142857143
1300,0.0024783147459727386,0.0,0.0,0.042131350681536554,0.004956629491945477,0.0024783147459727386,0.03345724907063197,0.0,0.040892193308550186,0.0,0.022304832713754646,0.013630731102850062,0.0,0.0012391573729863693,0.0,0.042131350681536554,0.01486988847583643,0.01486988847583643,0.0,0.0012391573729863693,0.011152416356877323,0.0,0.004956629491945477,0.009913258983890954,0.0012391573729863693,0.7360594795539034
1301,0.0,0.008064516129032258,0.024193548387096774,0.20967741935483872,0.024193548387096774,0.0,0.12903225806451613,0.0,0.04838709677419355,0.0,0.04838709677419355,0.016129032258064516,0.0,0.0,0.0,0.04032258064516129,0.04032258064516129,0.08064516129032258,0.0,0.0,0.0,0.008064516129032258,0.008064516129032258,0.0,0.0,0.31451612903225806
1302,0.004962779156327543,0.0,0.0,0.22580645161290322,0.004962779156327543,0.0,0.06699751861042183,0.0,0.08188585607940446,0.0,0.04714640198511166,0.004962779156327543,0.0,0.0,0.0,0.04466501240694789,0.03722084367245657,0.062034739454094295,0.0,0.0,0.0024813895781637717,0.0024813895781637717,0.007444168734491315,0.009925558312655087,0.0024813895781637717,0.3945409429280397
1320,0.0019723865877712033,0.0019723865877712033,0.0019723865877712033,0.13609467455621302,0.14792899408284024,0.0019723865877712033,0.13214990138067062,0.0,0.08678500986193294,0.0,0.07692307692307693,0.023668639053254437,0.0,0.0,0.0019723865877712033,0.126232741617357,0.045364891518737675,0.023668639053254437,0.005917159763313609,0.0,0.0019723865877712033,0.0019723865877712033,0.0,0.02564102564102564,0.0019723865877712033,0.15384615384615385
1560,0.0025477707006369425,0.0,0.0,0.05987261146496815,0.014012738853503185,0.07388535031847134,0.14777070063694267,0.0,0.09044585987261146,0.0,0.04203821656050955,0.014012738853503185,0.0,0.0,0.0012738853503184713,0.21656050955414013,0.034394904458598725,0.02038216560509554,0.01019108280254777,0.0,0.003821656050955414,0.0025477707006369425,0.006369426751592357,0.01019108280254777,0.0,0.24968152866242038
1920,0.004322766570605188,0.001440922190201729,0.0,0.020172910662824207,0.005763688760806916,0.0,0.69164265129683,0.0,0.05187319884726225,0.0,0.040345821325648415,0.01440922190201729,0.0,0.0,0.0,0.06484149855907781,0.010086455331412104,0.004322766570605188,0.001440922190201729,0.0,0.0,0.0,0.0,0.002881844380403458,0.001440922190201729,0.08501440922190202
1940,0.021739130434782608,0.007246376811594203,0.0,0.021739130434782608,0.007246376811594203,0.0,0.09420289855072464,0.007246376811594203,0.07971014492753623,0.007246376811594203,0.26811594202898553,0.050724637681159424,0.0,0.0,0.007246376811594203,0.057971014492753624,0.014492753623188406,0.036231884057971016,0.007246376811594203,0.014492753623188406,0.0,0.007246376811594203,0.028985507246376812,0.057971014492753624,0.021739130434782608,0.18115942028985507
2060,0.001182033096926714,0.0,0.0,0.08037825059101655,0.01182033096926714,0.0,0.1276595744680851,0.001182033096926714,0.2907801418439716,0.0,0.04491725768321513,0.02955082742316785,0.0,0.0,0.002364066193853428,0.10520094562647754,0.01773049645390071,0.01182033096926714,0.00591016548463357,0.001182033096926714,0.001182033096926714,0.0,0.004728132387706856,0.014184397163120567,0.002364066193853428,0.2458628841607565
2220,0.008403361344537815,0.0,0.0,0.13445378151260504,0.025210084033613446,0.0,0.1092436974789916,0.008403361344537815,0.07563025210084033,0.0,0.06722689075630252,0.0,0.0,0.0,0.0,0.08403361344537816,0.03361344537815126,0.04201680672268908,0.008403361344537815,0.0,0.008403361344537815,0.0,0.0,0.058823529411764705,0.0,0.33613445378151263
2280,0.007894736842105263,0.006578947368421052,0.0,0.003947368421052632,0.0013157894736842105,0.0,0.006578947368421052,0.0,0.009210526315789473,0.0,0.8539473684210527,0.03289473684210526,0.0,0.0013157894736842105,0.0,0.0,0.003947368421052632,0.0,0.005263157894736842,0.002631578947368421,0.0,0.0013157894736842105,0.03684210526315789,0.0013157894736842105,0.0013157894736842105,0.02368421052631579
2403,0.013664596273291925,0.0037267080745341614,0.0,0.004968944099378882,0.0012422360248447205,0.0,0.03850931677018633,0.0,0.03850931677018633,0.0,0.36770186335403726,0.3527950310559006,0.0,0.0037267080745341614,0.002484472049689441,0.012422360248447204,0.012422360248447204,0.0,0.006211180124223602,0.002484472049689441,0.0012422360248447205,0.0037267080745341614,0.03354037267080745,0.002484472049689441,0.0012422360248447205,0.0968944099378882
2462,0.0,0.020242914979757085,0.0,0.004048582995951417,0.0,0.0,0.03643724696356275,0.0,0.016194331983805668,0.0,0.19838056680161945,0.27530364372469635,0.0,0.05668016194331984,0.0,0.012145748987854251,0.024291497975708502,0.004048582995951417,0.0,0.012145748987854251,0.0,0.004048582995951417,0.05263157894736842,0.008097165991902834,0.0,0.27530364372469635
2522,0.010075566750629723,0.0025188916876574307,0.0012594458438287153,0.05793450881612091,0.012594458438287154,0.0012594458438287153,0.08438287153652393,0.0,0.02518891687657431,0.0,0.09949622166246852,0.030226700251889168,0.0,0.0,0.1977329974811083,0.11335012594458438,0.04659949622166247,0.09949622166246852,0.017632241813602016,0.0,0.003778337531486146,0.0012594458438287153,0.010075566750629723,0.018891687657430732,0.0025188916876574307,0.163727959697733
2582,0.002380952380952381,0.0,0.0,0.08095238095238096,0.009523809523809525,0.004761904761904762,0.11666666666666667,0.0,0.06904761904761905,0.0,0.03333333333333333,0.016666666666666666,0.0,0.0,0.002380952380952381,0.34285714285714286,0.03571428571428571,0.04285714285714286,0.007142857142857143,0.0,0.002380952380952381,0.0,0.0,0.004761904761904762,0.0,0.22857142857142856
2583,0.004294478527607362,0.00245398773006135,0.0,0.0736196319018405,0.011656441717791411,0.006134969325153374,0.06993865030674846,0.0006134969325153375,0.02392638036809816,0.0,0.044171779141104296,0.0098159509202454,0.0,0.0,0.004294478527607362,0.0638036809815951,0.41411042944785276,0.04723926380368098,0.005521472392638037,0.0006134969325153375,0.0036809815950920245,0.001226993865030675,0.003067484662576687,0.005521472392638037,0.001226993865030675,0.20306748466257668
2585,0.0,0.0,0.0,0.0948905109489051,0.0072992700729927005,0.0072992700729927005,0.0681265206812652,0.0,0.06082725060827251,0.0,0.043795620437956206,0.0,0.0024330900243309003,0.0,0.0024330900243309003,0.0948905109489051,0.038929440389294405,0.18491484184914841,0.0024330900243309003,0.0,0.0,0.0024330900243309003,0.0,0.012165450121654502,0.0,0.3771289537712895
2705,0.02132701421800948,0.0,0.0,0.009478672985781991,0.004739336492890996,0.0,0.016587677725118485,0.0,0.011848341232227487,0.0,0.4099526066350711,0.0071090047393364926,0.0,0.0,0.002369668246445498,0.018957345971563982,0.011848341232227487,0.009478672985781991,0.42417061611374407,0.002369668246445498,0.0,0.0,0.016587677725118485,0.002369668246445498,0.0,0.030805687203791468
2905,0.015384615384615385,0.007692307692307693,0.0,0.0,0.0,0.0,0.007692307692307693,0.0,0.0,0.0,0.35384615384615387,0.03076923076923077,0.0,0.007692307692307693,0.0,0.0,0.0,0.0,0.0,0.5230769230769231,0.0,0.0,0.0,0.0,0.0,0.05384615384615385
