Realité,10,40,50,60,1140,1160,1180,1280,1281,1300,1301,1302,1320,1560,1920,1940,2060,2220,2462,2522,2582,2585,2705,2905
10,0.002074688796680498,0.058091286307053944,0.0,0.02074688796680498,0.008298755186721992,0.01037344398340249,0.07676348547717843,0.008298755186721992,0.17219917012448133,0.002074688796680498,0.08298755186721991,0.1037344398340249,0.0,0.0,0.08506224066390042,0.029045643153526972,0.1078838174273859,0.12863070539419086,0.04564315352697095,0.01037344398340249,0.012448132780082987,0.01867219917012448,0.012448132780082987,0.004149377593360996
40,0.0,0.05405405405405406,0.0,0.03513513513513514,0.010810810810810811,0.008108108108108109,0.016216216216216217,0.002702702702702703,0.2,0.0,0.04594594594594595,0.15135135135135136,0.005405405405405406,0.0,0.016216216216216217,0.024324324324324326,0.051351351351351354,0.11081081081081082,0.0945945945945946,0.013513513513513514,0.010810810810810811,0.07027027027027027,0.051351351351351354,0.02702702702702703
50,0.0,0.007067137809187279,0.007067137809187279,0.09187279151943463,0.007067137809187279,0.01060070671378092,0.038869257950530034,0.0,0.12014134275618374,0.0,0.0,0.007067137809187279,0.0176678445229682,0.0,0.01060070671378092,0.028268551236749116,0.13780918727915195,0.127208480565371,0.0706713780918728,0.01060070671378092,0.0,0.15547703180212014,0.0176678445229682,0.13427561837455831
60,0.0,0.04895104895104895,0.0,0.04895104895104895,0.013986013986013986,0.006993006993006993,0.013986013986013986,0.006993006993006993,0.1048951048951049,0.0,0.006993006993006993,0.013986013986013986,0.013986013986013986,0.0,0.0,0.02097902097902098,0.13986013986013987,0.17482517482517482,0.1888111888111888,0.006993006993006993,0.0,0.11188811188811189,0.006993006993006993,0.06993006993006994
1140,0.0,0.011848341232227487,0.0,0.061611374407582936,0.009478672985781991,0.02132701421800948,0.12085308056872038,0.002369668246445498,0.18246445497630331,0.004739336492890996,0.0,0.02132701421800948,0.002369668246445498,0.0,0.004739336492890996,0.02132701421800948,0.12796208530805686,0.08056872037914692,0.035545023696682464,0.026066350710900472,0.0,0.20616113744075829,0.023696682464454975,0.035545023696682464
1160,0.0,0.015772870662460567,0.0,0.007886435331230283,0.0015772870662460567,0.011041009463722398,0.028391167192429023,0.0015772870662460567,0.1892744479495268,0.0,0.006309148264984227,0.11198738170347003,0.0031545741324921135,0.0,0.033123028391167195,0.022082018927444796,0.056782334384858045,0.055205047318611984,0.11829652996845426,0.012618296529968454,0.18769716088328076,0.028391167192429023,0.10725552050473186,0.0015772870662460567
1180,0.0,0.009345794392523364,0.0,0.056074766355140186,0.0,0.018691588785046728,0.04672897196261682,0.0,0.2616822429906542,0.0,0.028037383177570093,0.04672897196261682,0.009345794392523364,0.0,0.028037383177570093,0.09345794392523364,0.14018691588785046,0.12149532710280374,0.018691588785046728,0.0,0.009345794392523364,0.056074766355140186,0.028037383177570093,0.028037383177570093
1280,0.002652519893899204,0.005305039787798408,0.001326259946949602,0.09681697612732096,0.015915119363395226,0.005305039787798408,0.09151193633952255,0.0,0.1843501326259947,0.003978779840848806,0.010610079575596816,0.015915119363395226,0.001326259946949602,0.0,0.005305039787798408,0.038461538461538464,0.09814323607427056,0.06631299734748011,0.011936339522546418,0.010610079575596816,0.001326259946949602,0.2572944297082228,0.021220159151193633,0.054376657824933686
1281,0.0,0.017142857142857144,0.0,0.08571428571428572,0.017142857142857144,0.002857142857142857,0.06285714285714286,0.002857142857142857,0.2571428571428571,0.0,0.017142857142857144,0.037142857142857144,0.0,0.0,0.014285714285714285,0.02857142857142857,0.07714285714285714,0.02857142857142857,0.05142857142857143,0.008571428571428572,0.017142857142857144,0.19142857142857142,0.06571428571428571,0.017142857142857144
1300,0.008674101610904586,0.01486988847583643,0.0,0.06071871127633209,0.01734820322180917,0.006195786864931847,0.03469640644361834,0.0,0.17472118959107807,0.0,0.024783147459727387,0.0024783147459727386,0.004956629491945477,0.0,0.011152416356877323,0.023543990086741014,0.10780669144981413,0.12143742255266418,0.03469640644361834,0.0037174721189591076,0.0,0.14745972738537794,0.011152416356877323,0.1895910780669145
1301,0.008064516129032258,0.0,0.016129032258064516,0.0967741935483871,0.016129032258064516,0.0,0.06451612903225806,0.0,0.08870967741935484,0.016129032258064516,0.03225806451612903,0.0,0.0,0.0,0.0,0.03225806451612903,0.12903225806451613,0.1935483870967742,0.008064516129032258,0.008064516129032258,0.0,0.16129032258064516,0.03225806451612903,0.0967741935483871
1302,0.0024813895781637717,0.01488833746898263,0.0,0.10918114143920596,0.017369727047146403,0.007444168734491315,0.05459057071960298,0.004962779156327543,0.141439205955335,0.0,0.009925558312655087,0.009925558312655087,0.007444168734491315,0.0,0.0,0.03722084367245657,0.13895781637717122,0.10173697270471464,0.01488833746898263,0.004962779156327543,0.0024813895781637717,0.2109181141439206,0.01240694789081886,0.0967741935483871
1320,0.0019723865877712033,0.0019723865877712033,0.005917159763313609,0.11242603550295859,0.0670611439842209,0.007889546351084813,0.16568047337278108,0.0019723865877712033,0.14595660749506903,0.0019723865877712033,0.005917159763313609,0.0039447731755424065,0.005917159763313609,0.0,0.005917159763313609,0.03353057199211045,0.1222879684418146,0.04142011834319527,0.0039447731755424065,0.0019723865877712033,0.0,0.19723865877712032,0.007889546351084813,0.05719921104536489
1560,0.0,0.008917197452229299,0.005095541401273885,0.05859872611464968,0.014012738853503185,0.050955414012738856,0.18471337579617833,0.0,0.15414012738853503,0.005095541401273885,0.011464968152866241,0.003821656050955414,0.0012738853503184713,0.0,0.01019108280254777,0.10318471337579618,0.1337579617834395,0.0929936305732484,0.006369426751592357,0.0,0.0012738853503184713,0.08280254777070063,0.003821656050955414,0.06751592356687898
1920,0.0,0.001440922190201729,0.01440922190201729,0.06195965417867435,0.020172910662824207,0.037463976945244955,0.3126801152737752,0.002881844380403458,0.14553314121037464,0.010086455331412104,0.01729106628242075,0.011527377521613832,0.001440922190201729,0.0,0.002881844380403458,0.13976945244956773,0.0893371757925072,0.03025936599423631,0.005763688760806916,0.002881844380403458,0.001440922190201729,0.06772334293948126,0.004322766570605188,0.018731988472622477
1940,0.0,0.021739130434782608,0.0,0.13768115942028986,0.036231884057971016,0.0,0.07246376811594203,0.036231884057971016,0.08695652173913043,0.0,0.007246376811594203,0.036231884057971016,0.014492753623188406,0.0,0.014492753623188406,0.021739130434782608,0.17391304347826086,0.10869565217391304,0.057971014492753624,0.014492753623188406,0.007246376811594203,0.06521739130434782,0.057971014492753624,0.028985507246376812
2060,0.001182033096926714,0.018912529550827423,0.0035460992907801418,0.04018912529550828,0.018912529550827423,0.014184397163120567,0.13356973995271867,0.0,0.2978723404255319,0.002364066193853428,0.022458628841607566,0.009456264775413711,0.00591016548463357,0.0,0.00591016548463357,0.06973995271867613,0.1016548463356974,0.0591016548463357,0.016548463356973995,0.004728132387706856,0.0,0.1099290780141844,0.008274231678486997,0.05555555555555555
2220,0.0,0.0,0.0,0.14285714285714285,0.01680672268907563,0.008403361344537815,0.06722689075630252,0.008403361344537815,0.10084033613445378,0.008403361344537815,0.0,0.008403361344537815,0.008403361344537815,0.0,0.01680672268907563,0.08403361344537816,0.15126050420168066,0.058823529411764705,0.025210084033613446,0.0,0.0,0.18487394957983194,0.008403361344537815,0.10084033613445378
2280,0.003947368421052632,0.034210526315789476,0.0,0.005263157894736842,0.006578947368421052,0.011842105263157895,0.0881578947368421,0.006578947368421052,0.1631578947368421,0.0,0.1881578947368421,0.15394736842105264,0.0013157894736842105,0.0013157894736842105,0.04078947368421053,0.02631578947368421,0.04736842105263158,0.060526315789473685,0.05131578947368421,0.017105263157894738,0.018421052631578946,0.042105263157894736,0.030263157894736843,0.0013157894736842105
2403,0.0,0.02608695652173913,0.0,0.008695652173913044,0.007453416149068323,0.031055900621118012,0.07453416149068323,0.004968944099378882,0.315527950310559,0.0,0.03850931677018633,0.0968944099378882,0.0012422360248447205,0.0,0.02981366459627329,0.08074534161490683,0.07329192546583851,0.07329192546583851,0.03602484472049689,0.006211180124223602,0.008695652173913044,0.04720496894409938,0.03229813664596273,0.007453416149068323
2462,0.0,0.020242914979757085,0.0,0.008097165991902834,0.004048582995951417,0.0728744939271255,0.03643724696356275,0.0,0.29959514170040485,0.0,0.016194331983805668,0.0728744939271255,0.0,0.004048582995951417,0.012145748987854251,0.07692307692307693,0.09716599190283401,0.06477732793522267,0.06072874493927125,0.004048582995951417,0.012145748987854251,0.04048582995951417,0.020242914979757085,0.07692307692307693
2522,0.0,0.008816120906801008,0.0025188916876574307,0.07682619647355164,0.028967254408060455,0.02518891687657431,0.18765743073047858,0.0025188916876574307,0.12846347607052896,0.0012594458438287153,0.003778337531486146,0.02518891687657431,0.0,0.0012594458438287153,0.04785894206549118,0.036523929471032744,0.163727959697733,0.1070528967254408,0.030226700251889168,0.0,0.0025188916876574307,0.060453400503778336,0.011335012594458438,0.04785894206549118
2582,0.0,0.007142857142857143,0.004761904761904762,0.06904761904761905,0.016666666666666666,0.03333333333333333,0.14047619047619048,0.0,0.16428571428571428,0.004761904761904762,0.007142857142857143,0.004761904761904762,0.004761904761904762,0.0,0.01904761904761905,0.15,0.10714285714285714,0.1,0.004761904761904762,0.0,0.0,0.09285714285714286,0.007142857142857143,0.06190476190476191
2583,0.0018404907975460123,0.0018404907975460123,0.0036809815950920245,0.1276073619631902,0.008588957055214725,0.005521472392638037,0.07484662576687116,0.0018404907975460123,0.12085889570552147,0.00245398773006135,0.006748466257668712,0.0036809815950920245,0.003067484662576687,0.001226993865030675,0.012269938650306749,0.0656441717791411,0.2147239263803681,0.1245398773006135,0.020245398773006136,0.0,0.0006134969325153375,0.09693251533742331,0.012883435582822086,0.08834355828220859
2585,0.0,0.004866180048661801,0.012165450121654502,0.072992700729927,0.012165450121654502,0.009732360097323601,0.0827250608272506,0.0024330900243309003,0.18004866180048662,0.0,0.0170316301703163,0.0024330900243309003,0.0024330900243309003,0.0,0.014598540145985401,0.07542579075425791,0.13381995133819952,0.145985401459854,0.019464720194647202,0.004866180048661801,0.0024330900243309003,0.09732360097323602,0.0072992700729927005,0.09975669099756691
2705,0.004739336492890996,0.030805687203791468,0.0,0.030805687203791468,0.03317535545023697,0.004739336492890996,0.0924170616113744,0.0,0.15402843601895735,0.0,0.035545023696682464,0.030805687203791468,0.002369668246445498,0.0,0.10900473933649289,0.002369668246445498,0.08530805687203792,0.13744075829383887,0.13744075829383887,0.009478672985781991,0.002369668246445498,0.05687203791469194,0.02843601895734597,0.011848341232227487
2905,0.0,0.007692307692307693,0.0,0.03076923076923077,0.015384615384615385,0.007692307692307693,0.038461538461538464,0.0,0.2230769230769231,0.0,0.038461538461538464,0.08461538461538462,0.0,0.0,0.1076923076923077,0.007692307692307693,0.007692307692307693,0.1,0.14615384615384616,0.007692307692307693,0.06923076923076923,0.05384615384615385,0.046153846153846156,0.007692307692307693
